time,open,high,low,close,EMA,Volume,K,D,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-09-06T23:15:00-05:00,110543.27,110581.62,110543.27,110578.09,110615.929,6.6732019,2.629362,7.228944105,48.11125461,57.52078024,NaN,NaN,NaN,NaN
2025-09-06T23:20:00-05:00,110578.09,110593.87,110568.66,110593.05,110613.0691,0.99460479,NaN,NaN,49.95701517,56.88210262,NaN,NaN,NaN,NaN
2025-09-06T23:25:00-05:00,110593.06,110593.08,110550.86,110551.11,110605.3242,1.55947156,2.37E-15,1.752908,45.11219496,55.31123695,NaN,NaN,NaN,NaN
2025-09-06T23:30:00-05:00,110551.1,110555,110546.06,110554.99,110599.0324,1.3568965,NaN,NaN,45.63744851,53.8735749,NaN,NaN,NaN,NaN
2025-09-06T23:35:00-05:00,110555,110555,110518.2,110518.2,110588.9284,1.13141549,2.37E-15,0.876454,41.57482728,51.98422795,NaN,NaN,NaN,NaN
2025-09-06T23:40:00-05:00,110518.19,110518.2,110494.27,110508.35,110578.8561,1.39880865,NaN,NaN,40.53442774,50.1763805,NaN,NaN,NaN,NaN
2025-09-06T23:45:00-05:00,110508.35,110533,110497.96,110526.24,110572.2791,3.57195817,1.149283293,0.383094431,43.30928364,48.76482846,NaN,NaN,NaN,NaN
2025-09-06T23:50:00-05:00,110526.24,110564.5,110526.23,110564.49,110571.3054,3.40103051,NaN,NaN,48.80938807,48.21938464,NaN,NaN,NaN,NaN
2025-09-06T23:55:00-05:00,110564.49,110564.5,110558.46,110564.49,110570.4535,2.20895947,7.706821085,2.952034793,48.80938807,47.86952708,NaN,NaN,NaN,NaN
2025-09-07T00:00:00-05:00,110564.49,110676.27,110564.45,110676.26,110583.6793,41.91120011,NaN,NaN,61.47584806,48.40035092,NaN,NaN,NaN,NaN
2025-09-07T00:05:00-05:00,110676.27,110701.63,110623.71,110628.01,110589.2207,4.99162893,22.29693854,10.38434764,55.13366795,48.34943454,NaN,NaN,NaN,NaN
2025-09-07T00:10:00-05:00,110628.01,110656.2,110575.61,110656.19,110597.5918,2.05629532,NaN,NaN,57.86754609,48.50626891,NaN,NaN,NaN,NaN
2025-09-07T00:15:00-05:00,110656.19,110666.3,110612.33,110635.07,110602.2766,3.05212674,36.72984909,22.24453624,55.15497644,48.93599081,NaN,NaN,NaN,NaN
2025-09-07T00:20:00-05:00,110635.07,110679.66,110635.07,110666.76,110610.337,1.98445592,NaN,NaN,58.31262228,49.98570635,NaN,NaN,NaN,NaN
2025-09-07T00:25:00-05:00,110666.77,110712.47,110666.76,110708.57,110622.6161,1.0552563,54.01569947,37.68082903,62.10390548,50.98518141,NaN,NaN,NaN,NaN
2025-09-07T00:30:00-05:00,110708.58,110712.36,110678.81,110712.35,110633.8329,3.40035011,NaN,NaN,62.43652196,51.87657475,NaN,NaN,NaN,NaN
2025-09-07T00:35:00-05:00,110712.35,110712.36,110672.36,110672.36,110638.6488,1.91718893,56.78477072,49.1767731,56.76055061,52.70860016,NaN,NaN,NaN,NaN
2025-09-07T00:40:00-05:00,110672.36,110682.54,110660.43,110673.97,110643.0639,1.09426592,NaN,NaN,56.93030945,53.51523308,NaN,NaN,NaN,NaN
2025-09-07T00:45:00-05:00,110673.98,110673.98,110657.9,110657.91,110644.9197,0.70010727,59.23677511,56.67908177,54.62643172,54.44749054,NaN,NaN,NaN,NaN
2025-09-07T00:50:00-05:00,110657.91,110657.91,110642.49,110642.49,110644.616,1.01080024,NaN,NaN,52.43241828,55.29734701,NaN,NaN,NaN,NaN
2025-09-07T00:55:00-05:00,110642.49,110667.09,110642.49,110667.08,110647.424,1.40200597,57.73831848,57.91995477,55.50171294,56.16823481,NaN,NaN,NaN,NaN
2025-09-07T01:00:00-05:00,110667.08,110677.9,110616,110636.58,110646.0685,1.81245596,NaN,NaN,51.09764145,56.33168148,NaN,NaN,NaN,NaN
2025-09-07T01:05:00-05:00,110636.57,110638.33,110584.88,110599.19,110640.2087,2.61414236,46.26611348,54.41373569,46.25232798,56.14903434,NaN,NaN,NaN,NaN
2025-09-07T01:10:00-05:00,110599.19,110599.19,110594.49,110594.49,110634.4938,0.7090415,NaN,NaN,45.66613268,55.01976895,NaN,NaN,NaN,NaN
2025-09-07T01:15:00-05:00,110594.49,110601.66,110587.48,110592.59,110629.2559,1.70288717,32.62700935,45.54381377,45.41554846,54.32561756,NaN,NaN,NaN,NaN
2025-09-07T01:20:00-05:00,110592.59,110610.32,110581.02,110581.03,110623.2276,1.05498608,NaN,NaN,43.83934433,53.32360315,NaN,NaN,NaN,NaN
2025-09-07T01:25:00-05:00,110581.03,110597.95,110580.47,110587.61,110618.7754,1.06638088,13.49253418,30.795219,45.00924851,52.59890829,NaN,NaN,NaN,NaN
2025-09-07T01:30:00-05:00,110587.61,110612.47,110587.6,110608.12,110617.4435,3.14775199,NaN,NaN,48.60324985,51.90538169,NaN,NaN,NaN,NaN
2025-09-07T01:35:00-05:00,110608.11,110608.12,110532.4,110538.98,110607.6356,1.4545892,7.605550485,17.90836467,39.28275595,50.27529958,NaN,NaN,NaN,NaN
2025-09-07T01:40:00-05:00,110538.97,110558.2,110526.23,110554.66,110601.0136,3.05159897,NaN,NaN,41.99924901,48.81549437,NaN,NaN,NaN,NaN
2025-09-07T01:45:00-05:00,110554.66,110565.72,110525.24,110529.34,110592.0544,1.3787424,3.210456382,8.102847017,38.96744705,47.5445584,NaN,NaN,NaN,NaN
2025-09-07T01:50:00-05:00,110529.34,110574.1,110529.28,110574.06,110589.8051,2.54102425,NaN,NaN,46.33574511,46.78780381,NaN,NaN,NaN,NaN
2025-09-07T01:55:00-05:00,110574.05,110574.05,110476.93,110517.48,110580.7645,3.9658081,3.55E-15,3.605335622,39.79043578,45.72808981,NaN,NaN,NaN,NaN
2025-09-07T02:00:00-05:00,110517.48,110563.67,110497.83,110504.06,110571.1764,3.33761953,NaN,NaN,38.40472394,44.72611165,NaN,NaN,NaN,NaN
2025-09-07T02:05:00-05:00,110504.09,110536.11,110481.92,110500,110562.2794,3.6014669,3.55E-15,1.070152127,37.97386291,43.47412236,NaN,NaN,NaN,NaN
2025-09-07T02:10:00-05:00,110500,110528.14,110481.93,110528.12,110558.0094,0.87013001,NaN,NaN,42.76346938,42.87882435,NaN,NaN,NaN,NaN
2025-09-07T02:15:00-05:00,110528.13,110547.57,110478.1,110485.06,110548.8908,3.22737553,3.55E-15,5.18E-15,37.93303604,42.28458921,NaN,NaN,NaN,NaN
2025-09-07T02:20:00-05:00,110485.05,110545.44,110485.05,110543.83,110548.2582,1.28304215,NaN,NaN,46.77057402,42.36347788,NaN,NaN,NaN,NaN
2025-09-07T02:25:00-05:00,110543.83,110730.1,110543.82,110679.98,110564.7234,16.18519257,27.7487425,9.249580832,60.72314249,43.45687746,NaN,NaN,NaN,NaN
2025-09-07T02:30:00-05:00,110669.9,110766.27,110669.9,110757.47,110588.8167,9.31337211,NaN,NaN,66.15997284,45.05120806,NaN,NaN,NaN,NaN
2025-09-07T02:35:00-05:00,110757.47,110844.48,110757.27,110833.86,110619.4471,11.89652189,61.08207583,29.61027278,70.4957692,46.87167383,NaN,NaN,NaN,NaN
2025-09-07T02:40:00-05:00,110833.86,110834.65,110800.36,110809.1,110643.1537,8.30944147,NaN,NaN,67.47791242,48.21986401,NaN,NaN,NaN,NaN
2025-09-07T02:45:00-05:00,110809.1,110926.06,110735.66,110750.09,110656.5208,13.09606502,85.15377632,57.99486488,60.79780938,49.75665354,NaN,NaN,NaN,NaN
2025-09-07T02:50:00-05:00,110750.09,110771.31,110717.28,110732.35,110665.9994,4.79037826,NaN,NaN,58.90972582,50.96454474,NaN,NaN,NaN,NaN
2025-09-07T02:55:00-05:00,110732.32,110766.84,110691.42,110766.84,110678.6045,1.56843079,82.56919153,76.26834789,61.41836483,52.56818173,NaN,NaN,NaN,NaN
2025-09-07T03:00:00-05:00,110768.76,110885.26,110718.09,110840.37,110698.8252,14.59336776,NaN,NaN,66.16150754,53.98430761,NaN,NaN,NaN,NaN
2025-09-07T03:05:00-05:00,110840.36,110850.64,110794.73,110833.72,110715.687,8.00196521,78.55502341,82.09266376,65.37868467,55.81203968,NaN,NaN,NaN,NaN
2025-09-07T03:10:00-05:00,110833.71,110861.27,110818.53,110848.28,110732.2612,5.06912123,NaN,NaN,66.31835564,57.80587051,NaN,NaN,NaN,NaN
2025-09-07T03:15:00-05:00,110848.27,110967.42,110838,110967.4,110761.6535,4.68751905,87.81665626,82.9802904,72.81838716,60.2947651,NaN,NaN,NaN,NaN
2025-09-07T03:20:00-05:00,110967.39,111232.69,110940.46,111202.6,110816.7718,29.29509793,NaN,NaN,80.72710973,63.0064537,NaN,NaN,NaN,NaN
2025-09-07T03:25:00-05:00,111202.6,111303.72,111143.95,111244.44,110870.2303,15.10531678,95.98583188,87.45250385,81.74466935,66.13585608,NaN,NaN,NaN,NaN
2025-09-07T03:30:00-05:00,111244.25,111389.94,111219.78,111219.78,110913.9241,8.65203983,NaN,NaN,79.09407631,68.44467767,NaN,NaN,NaN,NaN
2025-09-07T03:35:00-05:00,111219.37,111236.12,111146.76,111234.53,110953.9998,8.86420167,99.28870921,94.36373245,79.52179587,69.78743863,NaN,NaN,NaN,NaN
2025-09-07T03:40:00-05:00,111236.12,111288.72,111199.25,111199.25,110984.6561,7.57939829,NaN,NaN,75.54079266,70.45749718,NaN,NaN,NaN,NaN
2025-09-07T03:45:00-05:00,111196.87,111196.87,111083.43,111098.43,110998.8778,6.94585739,89.55328214,94.94260775,65.45616827,70.09752569,NaN,NaN,NaN,NaN
2025-09-07T03:50:00-05:00,111099.16,111143.95,111091.04,111093.25,111010.6743,2.07496299,NaN,NaN,64.97621347,69.91883291,NaN,NaN,NaN,NaN
2025-09-07T03:55:00-05:00,111093.25,111093.25,111044.91,111066.48,111017.65,6.30828292,77.90472159,88.91557098,62.42858245,70.0353167,NaN,NaN,NaN,NaN
2025-09-07T04:00:00-05:00,111066.48,111078.96,111021.11,111052.9,111022.0563,4.77897386,NaN,NaN,61.1194085,70.19315117,NaN,NaN,NaN,NaN
2025-09-07T04:05:00-05:00,111052.9,111134.62,111028.72,111110.32,111033.0893,10.42199572,68.32677881,78.59492751,64.50852167,70.41387666,NaN,NaN,NaN,NaN
2025-09-07T04:10:00-05:00,111110.32,111232.37,111110.31,111201.29,111054.1143,4.78606737,NaN,NaN,69.10348817,70.62401814,NaN,NaN,NaN,NaN
2025-09-07T04:15:00-05:00,111201.29,111265.02,111191,111235.34,111076.7676,8.31675855,71.26356678,72.49835573,70.63591027,70.99953425,NaN,NaN,NaN,NaN
2025-09-07T04:20:00-05:00,111235.34,111244.5,111208.78,111228.05,111095.6779,1.9230045,NaN,NaN,69.83726982,71.25088526,NaN,NaN,NaN,NaN
2025-09-07T04:25:00-05:00,111228.06,111251.82,111161.57,111172.57,111105.2894,7.68620287,72.25020415,70.61351658,63.91457605,70.61489876,NaN,NaN,NaN,NaN
2025-09-07T04:30:00-05:00,111172.57,111184.8,111049.95,111052.19,111098.652,6.99841091,NaN,NaN,53.34356286,68.65893112,NaN,NaN,NaN,NaN
2025-09-07T04:35:00-05:00,111058.56,111063.85,110994.41,111008.29,111087.3567,2.70289801,49.20610438,64.23995844,50.08997611,66.3978816,NaN,NaN,NaN,NaN
2025-09-07T04:40:00-05:00,111003.44,111047.86,110952.19,110993.63,111075.6409,5.71177017,NaN,NaN,49.01484328,64.24936496,NaN,NaN,NaN,NaN
2025-09-07T04:45:00-05:00,110993.62,110996.79,110884.17,110972.18,111062.7083,15.32063506,22.67141015,48.0425729,47.41133398,61.95576054,NaN,NaN,NaN,NaN
2025-09-07T04:50:00-05:00,110974.65,111164.85,110974.65,111091.07,111066.2535,4.51250827,NaN,NaN,56.00287185,60.56019477,NaN,NaN,NaN,NaN
2025-09-07T04:55:00-05:00,111082.87,111124.96,111054.72,111124.96,111073.5918,1.9348508,8.35365704,26.74372386,58.10404468,60.03504308,NaN,NaN,NaN,NaN
2025-09-07T05:00:00-05:00,111124.96,111156.03,111122.15,111136.05,111081.3991,0.64412072,NaN,NaN,58.79747989,59.59370497,NaN,NaN,NaN,NaN
2025-09-07T05:05:00-05:00,111136.05,111136.05,111080.95,111108.43,111084.7779,2.09570417,15.41122901,15.4787654,56.2982539,59.15582436,NaN,NaN,NaN,NaN
2025-09-07T05:10:00-05:00,111108.42,111198.23,111108.41,111191.28,111098.0907,2.17235692,NaN,NaN,61.57444467,59.18832694,NaN,NaN,NaN,NaN
2025-09-07T05:15:00-05:00,111191.28,111191.28,111150.87,111178.18,111108.1019,6.52517138,26.07206244,16.61231616,60.33408427,58.89015284,NaN,NaN,NaN,NaN
2025-09-07T05:20:00-05:00,111178.18,111178.18,111052.87,111052.88,111101.1991,6.07606177,NaN,NaN,49.96623899,57.52320647,NaN,NaN,NaN,NaN
2025-09-07T05:25:00-05:00,111052.87,111066.76,111042.64,111045.35,111094.218,2.2626294,18.16319867,19.88216337,49.41666295,56.00754595,NaN,NaN,NaN,NaN
2025-09-07T05:30:00-05:00,111054.05,111143.94,111054.04,111132.65,111099.022,3.29536701,NaN,NaN,55.52435746,54.98519507,NaN,NaN,NaN,NaN
2025-09-07T05:35:00-05:00,111132.64,111169.08,111121.08,111145.17,111104.7905,0.96643355,16.93756634,20.39094248,56.33857877,54.4440524,NaN,NaN,NaN,NaN
2025-09-07T05:40:00-05:00,111145.16,111177.46,111145.16,111177.46,111113.8742,0.89647354,NaN,NaN,58.45122537,54.80888544,NaN,NaN,NaN,NaN
2025-09-07T05:45:00-05:00,111177.46,111177.46,111112.45,111135.55,111116.5837,2.92063964,11.55521152,15.55199217,54.74838813,55.14162916,NaN,NaN,NaN,NaN
2025-09-07T05:50:00-05:00,111135.55,111163.99,111134.66,111159.67,111121.9694,0.85314058,NaN,NaN,56.45798552,55.67328217,NaN,NaN,NaN,NaN
2025-09-07T05:55:00-05:00,111159.67,111238.69,111150.01,111220.57,111134.2945,3.02337924,25.2805257,17.92443452,60.51423809,56.6092039,NaN,NaN,NaN,NaN
2025-09-07T06:00:00-05:00,111220.58,111266.49,111220.01,111266.49,111150.819,3.01577868,NaN,NaN,63.29111681,57.12979282,NaN,NaN,NaN,NaN
2025-09-07T06:05:00-05:00,111266.49,111292.08,111195.36,111217.99,111159.2153,4.28044207,33.29527402,23.37700374,58.60337623,57.16545936,NaN,NaN,NaN,NaN
2025-09-07T06:10:00-05:00,111217.96,111252.79,111213.1,111252.79,111170.9122,4.03911815,NaN,NaN,60.84435324,57.3116646,NaN,NaN,NaN,NaN
2025-09-07T06:15:00-05:00,111252.79,111252.79,111235.33,111238.58,111179.3706,1.03239202,43.54439006,34.04006326,59.42961875,57.53533352,NaN,NaN,NaN,NaN
2025-09-07T06:20:00-05:00,111238.58,111296.17,111238.58,111279.01,111191.8256,2.00480241,NaN,NaN,62.12779085,57.57485825,NaN,NaN,NaN,NaN
2025-09-07T06:25:00-05:00,111279.02,111282.45,111259.75,111265.53,111201.0386,1.34101717,47.15106297,41.33024235,60.6787911,57.59948016,NaN,NaN,NaN,NaN
2025-09-07T06:30:00-05:00,111265.54,111311.38,111265.53,111281.37,111211.08,4.64467888,NaN,NaN,61.80605825,58.44518154,NaN,NaN,NaN,NaN
2025-09-07T06:35:00-05:00,111280.64,111280.64,111185.85,111233.46,111213.8775,4.42535766,51.22454737,47.3066668,56.52749859,58.95309837,NaN,NaN,NaN,NaN
2025-09-07T06:40:00-05:00,111233.46,111285.44,111221.47,111282.05,111222.3991,3.00592596,NaN,NaN,60.23663596,59.28968969,NaN,NaN,NaN,NaN
2025-09-07T06:45:00-05:00,111282.05,111282.05,111224.79,111266.78,111227.9467,1.53421871,65.951552,54.77572078,58.54606721,59.44736744,NaN,NaN,NaN,NaN
2025-09-07T06:50:00-05:00,111266.78,111286.66,111258.88,111271.54,111233.3959,1.70438754,NaN,NaN,58.93298426,59.48177878,NaN,NaN,NaN,NaN
2025-09-07T06:55:00-05:00,111271.54,111303.16,111261.42,111303.16,111242.1164,1.32602722,81.50810497,66.22806811,61.50345954,59.96428389,NaN,NaN,NaN,NaN
2025-09-07T07:00:00-05:00,111303.15,111303.16,111283.19,111292.12,111248.3668,1.30290752,NaN,NaN,60.08926527,60.22366101,NaN,NaN,NaN,NaN
2025-09-07T07:05:00-05:00,111292.12,111292.12,111210.99,111211,111243.696,2.00585775,71.97745894,73.1457053,50.83907407,59.53257787,NaN,NaN,NaN,NaN
2025-09-07T07:10:00-05:00,111211,111212.54,111119.4,111160.71,111233.3227,5.7551359,NaN,NaN,46.10099314,58.30471189,NaN,NaN,NaN,NaN
2025-09-07T07:15:00-05:00,111160.71,111160.71,111076.9,111083.89,111214.6436,3.85296983,41.72285967,65.06947453,39.97262481,56.97394393,NaN,NaN,NaN,NaN
2025-09-07T07:20:00-05:00,111083.89,111115.43,111082.85,111115.43,111202.2419,2.16084832,NaN,NaN,43.30498199,55.7211317,NaN,NaN,NaN,NaN
2025-09-07T07:25:00-05:00,111115.43,111145.42,111115.01,111125.57,111192.6579,2.46957515,13.62773789,42.4426855,44.37413513,54.64574001,NaN,NaN,NaN,NaN
2025-09-07T07:30:00-05:00,111125.57,111171.94,111125.57,111169.72,111189.7907,2.79054607,NaN,NaN,48.89322458,53.70041385,NaN,NaN,NaN,NaN
2025-09-07T07:35:00-05:00,111169.72,111236.12,111163.29,111191.88,111190.0519,4.52654635,18.40357531,24.58472429,51.04309292,53.01214969,NaN,NaN,NaN,NaN
2025-09-07T07:40:00-05:00,111191.88,111191.88,111161.39,111167.89,111187.2816,1.96080019,NaN,NaN,48.65680864,52.07291758,NaN,NaN,NaN,NaN
2025-09-07T07:45:00-05:00,111167.88,111167.88,111088.54,111109.15,111177.5152,7.75360692,20.37114389,17.4674857,43.31693155,51.12930565,NaN,NaN,NaN,NaN
2025-09-07T07:50:00-05:00,111108.95,111127.41,111108.95,111127.41,111171.252,0.60439918,NaN,NaN,45.32566657,50.06423641,NaN,NaN,NaN,NaN
2025-09-07T07:55:00-05:00,111127.41,111128.89,111115,111128.89,111165.9568,3.18343139,19.60843027,19.46104983,45.49426639,49.13196492,NaN,NaN,NaN,NaN
2025-09-07T08:00:00-05:00,111128.89,111128.89,111115.59,111123.37,111160.6334,3.00992567,NaN,NaN,44.93766263,48.13229909,NaN,NaN,NaN,NaN
2025-09-07T08:05:00-05:00,111123.36,111128.88,111088.54,111114.92,111154.9193,3.88886142,8.958876924,16.31281703,44.04921874,46.8855676,NaN,NaN,NaN,NaN
2025-09-07T08:10:00-05:00,111114.92,111116.31,111076.9,111076.9,111145.1668,2.87995158,NaN,NaN,40.19827621,45.46478267,NaN,NaN,NaN,NaN
2025-09-07T08:15:00-05:00,111076.9,111109.4,111022.71,111087.66,111137.9785,9.38855818,6.991308344,11.85287185,41.75033129,44.81558676,NaN,NaN,NaN,NaN
2025-09-07T08:20:00-05:00,111087.66,111087.66,111047.3,111076.77,111130.3274,1.41032407,NaN,NaN,40.60180983,44.42278795,NaN,NaN,NaN,NaN
2025-09-07T08:25:00-05:00,111076.77,111118.1,111059.19,111113.94,111128.279,4.44044863,6.295598086,7.415261118,46.05647245,44.85734849,NaN,NaN,NaN,NaN
2025-09-07T08:30:00-05:00,111113.94,111188.91,111113.92,111188.51,111135.8079,8.14511582,NaN,NaN,54.98720232,45.6917928,NaN,NaN,NaN,NaN
2025-09-07T08:35:00-05:00,111188.52,111242.51,111188.52,111235,111148.2069,4.03752944,23.01926036,12.1020556,59.49007004,46.77150244,NaN,NaN,NaN,NaN
2025-09-07T08:40:00-05:00,111235,111245,111188,111200.79,111154.7798,2.30497261,NaN,NaN,55.12044558,47.21630394,NaN,NaN,NaN,NaN
2025-09-07T08:45:00-05:00,111200.79,111226.63,111182.11,111203.36,111160.8523,3.25371607,37.33957846,22.21814564,55.38556392,47.52648044,NaN,NaN,NaN,NaN
2025-09-07T08:50:00-05:00,111203.37,111235,111150,111150.01,111159.497,4.73431731,NaN,NaN,48.92450553,47.54560165,NaN,NaN,NaN,NaN
2025-09-07T08:55:00-05:00,111150,111218.48,111143.4,111217.12,111166.6999,2.28267131,49.61057347,36.65647076,55.89456789,48.44400424,NaN,NaN,NaN,NaN
2025-09-07T09:00:00-05:00,111217.11,111238.26,111162.95,111197.57,111170.5587,12.42762565,NaN,NaN,53.59983701,49.03501642,NaN,NaN,NaN,NaN
2025-09-07T09:05:00-05:00,111202.6,111403.23,111202.6,111376.32,111196.2788,8.64237063,63.68515335,50.21176843,66.95724911,50.56808661,NaN,NaN,NaN,NaN
2025-09-07T09:10:00-05:00,111376.32,111383.15,111106.9,111151.1,111190.6315,14.31395353,NaN,NaN,48.14939522,50.79749608,NaN,NaN,NaN,NaN
2025-09-07T09:15:00-05:00,111151.11,111206.6,111086.19,111086.19,111177.5763,7.81053126,49.36483526,54.22018736,44.28822251,50.81456778,NaN,NaN,NaN,NaN
2025-09-07T09:20:00-05:00,111086.18,111167.29,111060.15,111166.59,111176.203,3.50888155,NaN,NaN,49.67177698,51.4912464,NaN,NaN,NaN,NaN
2025-09-07T09:25:00-05:00,111166.6,111166.6,111129.43,111129.46,111170.3601,2.24010097,37.50480083,50.18492981,47.39406082,51.89436994,NaN,NaN,NaN,NaN
2025-09-07T09:30:00-05:00,111129.46,111189.49,111121.91,111147.86,111167.5476,9.59121771,NaN,NaN,48.65067569,52.46928893,NaN,NaN,NaN,NaN
2025-09-07T09:35:00-05:00,111146.52,111188.16,111130,111174,111168.3542,3.43674102,12.64334644,33.17099417,50.46112352,52.78390687,NaN,NaN,NaN,NaN
2025-09-07T09:40:00-05:00,111175.55,111270.76,111174,111249.45,111178.4911,11.01680034,NaN,NaN,55.35408049,52.81011245,NaN,NaN,NaN,NaN
2025-09-07T09:45:00-05:00,111247.95,111250.81,111133.14,111171.93,111177.671,11.99410471,20.87799435,23.67538054,49.90064018,52.12515317,NaN,NaN,NaN,NaN
2025-09-07T09:50:00-05:00,111173.61,111175.64,111093.67,111110.33,111169.2534,9.57219583,NaN,NaN,46.02069386,51.47517091,NaN,NaN,NaN,NaN
2025-09-07T09:55:00-05:00,111110.33,111147.63,111107.12,111141.95,111165.8405,3.21531864,21.64084459,18.38739513,48.24521209,50.96514578,NaN,NaN,NaN,NaN
2025-09-07T10:00:00-05:00,111136.73,111149.4,111103.51,111138.9,111162.4729,2.76036547,NaN,NaN,48.03956131,50.90193548,NaN,NaN,NaN,NaN
2025-09-07T10:05:00-05:00,111137.1,111207.64,111115.86,111174.84,111164.0188,9.74842843,21.76606195,21.4283003,50.70600884,50.53132412,NaN,NaN,NaN,NaN
2025-09-07T10:10:00-05:00,111174.84,111174.84,111149.36,111152.97,111162.6377,2.49349531,NaN,NaN,49.05628855,50.20678494,NaN,NaN,NaN,NaN
2025-09-07T10:15:00-05:00,111152.97,111329.03,111152.89,111315.25,111181.7142,10.22994495,35.80742974,26.40477876,59.56806876,49.67898634,NaN,NaN,NaN,NaN
2025-09-07T10:20:00-05:00,111315.24,111315.25,111271.86,111284.82,111194.6024,5.74835074,NaN,NaN,57.18524821,50.32440441,NaN,NaN,NaN,NaN
2025-09-07T10:25:00-05:00,111284.82,111331.37,111280.14,111308.03,111208.7809,5.38507794,52.21232253,36.59527141,58.54728448,51.34290884,NaN,NaN,NaN,NaN
2025-09-07T10:30:00-05:00,111308.03,111371.38,111288.49,111302.44,111220.4883,11.13594534,NaN,NaN,58.06815311,51.94264999,NaN,NaN,NaN,NaN
2025-09-07T10:35:00-05:00,111302.44,111323.95,111302.44,111306.24,111231.2072,3.3083824,64.75051111,50.92342113,58.31787361,52.72292234,NaN,NaN,NaN,NaN
2025-09-07T10:40:00-05:00,111306.25,111314.99,111306.24,111314.9,111241.6688,1.13303439,NaN,NaN,58.91832427,53.45632581,NaN,NaN,NaN,NaN
2025-09-07T10:45:00-05:00,111314.9,111327.5,111250,111250.01,111242.7115,7.71995385,55.956944,57.63992588,52.78263834,53.62214829,NaN,NaN,NaN,NaN
2025-09-07T10:50:00-05:00,111250.01,111256.31,111236.86,111247.98,111243.37,3.45581942,NaN,NaN,52.59810037,53.42529257,NaN,NaN,NaN,NaN
2025-09-07T10:55:00-05:00,111247.98,111339.18,111243.28,111324.58,111253.5213,8.88794577,55.8886346,58.86536324,58.49486618,54.03916586,NaN,NaN,NaN,NaN
2025-09-07T11:00:00-05:00,111324.58,111362.09,111303.17,111345.11,111264.9699,4.56213941,NaN,NaN,59.93348125,55.03293638,NaN,NaN,NaN,NaN
2025-09-07T11:05:00-05:00,111345.11,111345.13,111280.52,111283.58,111267.2961,6.60939114,50.4574426,54.10100707,53.90316982,55.43707622,NaN,NaN,NaN,NaN
2025-09-07T11:10:00-05:00,111283.58,111283.58,111214.85,111248.2,111264.9091,5.05065935,NaN,NaN,50.74168761,55.63008524,NaN,NaN,NaN,NaN
2025-09-07T11:15:00-05:00,111248.2,111294.32,111187.59,111217.32,111258.9605,8.1173935,44.12162159,50.1558996,48.09050339,55.44326343,NaN,NaN,NaN,NaN
2025-09-07T11:20:00-05:00,111223.03,111228.58,111202.6,111212.57,111253.1617,2.17994341,NaN,NaN,47.67784317,55.34480304,NaN,NaN,NaN,NaN
2025-09-07T11:25:00-05:00,111212.57,111215.32,111194.23,111205.19,111247.1652,1.85489012,31.24197007,41.94034475,47.00299474,54.44729776,NaN,NaN,NaN,NaN
2025-09-07T11:30:00-05:00,111205.19,111209.62,111164.93,111174.92,111238.1346,6.0243035,NaN,NaN,44.23721158,53.522438,NaN,NaN,NaN,NaN
2025-09-07T11:35:00-05:00,111174.92,111236.07,111145.28,111226.72,111236.7077,12.18595297,23.28476464,32.88278543,49.69260925,52.88996119,NaN,NaN,NaN,NaN
2025-09-07T11:40:00-05:00,111226.72,111248.48,111212.33,111244.25,111237.6505,5.67331244,NaN,NaN,51.42455991,52.41541882,NaN,NaN,NaN,NaN
2025-09-07T11:45:00-05:00,111244.26,111275,111191.62,111194.91,111232.308,7.91402188,16.13813705,23.55495725,46.56532116,51.57595079,NaN,NaN,NaN,NaN
2025-09-07T11:50:00-05:00,111194.9,111202.01,111192.9,111192.91,111227.3832,3.15156366,NaN,NaN,46.37403302,50.67992999,NaN,NaN,NaN,NaN
2025-09-07T11:55:00-05:00,111192.91,111255.95,111192.9,111194.24,111223.2403,3.71346645,7.727606688,15.71683613,46.53133389,50.23340824,NaN,NaN,NaN,NaN
2025-09-07T12:00:00-05:00,111194.24,111242.23,111176.72,111208.14,111221.3528,4.95198538,NaN,NaN,48.24015578,49.92212648,NaN,NaN,NaN,NaN
2025-09-07T12:05:00-05:00,111208.13,111208.14,111093.67,111118.71,111208.5224,9.70479438,-1.30E-14,7.955247914,39.4945857,48.56496359,NaN,NaN,NaN,NaN
2025-09-07T12:10:00-05:00,111118.71,111147.58,111059.94,111065.52,111190.6471,3.45106535,NaN,NaN,35.38557627,46.81154181,NaN,NaN,NaN,NaN
2025-09-07T12:15:00-05:00,111068.26,111113.96,110955.11,110955.12,111161.2062,16.15647976,-1.18E-14,2.575868896,28.70915475,45.0119693,NaN,NaN,NaN,NaN
2025-09-07T12:20:00-05:00,110955.11,111019.94,110912.79,111019.94,111143.548,5.81783001,NaN,NaN,36.30767796,43.98096861,NaN,NaN,NaN,NaN
2025-09-07T12:25:00-05:00,111025,111038.87,110958.98,110959.04,111120.4845,6.57033208,0.469731958,0.156577319,32.7733326,42.88688499,NaN,NaN,NaN,NaN
2025-09-07T12:30:00-05:00,110959.16,111007.58,110866.13,111007.58,111106.3714,11.80274393,NaN,NaN,37.95736721,42.19256527,NaN,NaN,NaN,NaN
